###############################;x
##### BASIC MODIFIER TEXT #####;x {
###############################;x
corrupt_desc;Getting rich is more important than the rule of law to our ruler.;x
just;Just;x
just_desc;The rule of law is more important than money to our ruler.;x
#####################################;x }
##### NATIONAL LEADER MODIFIERS #####;x {
#####################################;x
ecthelion_ii_modifier;Ecthelion II;x
ecthelion_ii_modifier_desc;The following is the breakdown of Ecthelion II's traits.\n§YSmart§!:\n    Research Points: §G+0.01§!\n\n§YDefense Focused§!:\n    Minimum Military Spending: §G+25.0%§!\n    Casus Belli acquisition speed: §R-25.0%\n\n§YWise Ruler§!\n    Pop Militancy: §G-0.01§!\n    Political Reform Desire: §R-10.0%§!\n\n§YOf the House of Húrin§!\n    Pop Consciousness: §G-0.01§!;x
angelimir_modifier;Angelimir;x
angelimir_modifier_desc;The following is the breakdown of Angelimir's traits.\n§YOf the House of Dol Amroth§!:\n	Pop Consciousness: §G-0.01§!;x
sauron_modifier;Sauron;x
sauron_modifier_desc;The following is the breakdown of Sauron's traits.;x
hegon_koldana_modifier;Hegon Koldana;x
hegon_koldana_modifier_desc;The following is the breakdown of Hegon Koldana's traits.\n§YOf the House of Koldana§!:\n	Pop Consciousness: §G-0.01§!;x
bard_i_modifier;Bard I;x
bard_i_modifier_desc;The following is the breakdown of Bard I's traits.\n§YSavior of the People§!:\n	Pop Consciousness: §G-0.01§!\n	Pop Militancy: §G-0.01§!;x
dain_ironfoot_ii_modifier;Dain Ironfoot II;x
dain_ironfoot_ii_modifier_desc;The following is the breakdown of Dain Ironfoot II's traits.;x
saruman_modifier;Saruman;x
saruman_modifier_desc;The following is the breakdown of Saruman's traits.;x
#####################################;x }
##### ARTEFACTS AND EXPLORATION #####;x {
#####################################;x
pallando_influence;Pallando;x
pallando_influence_desc;The Blue Wizard Pallando is at our court providing us with a myriad of benefits;x
lesser_ring_of_might;Lesser Ring of Might;x
lesser_ring_of_might_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
lesser_ring_of_courage;Lesser Ring of Courage;x
lesser_ring_of_courage_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
lesser_ring_of_wit;Lesser Ring of Wit;x
lesser_ring_of_wit_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
lesser_ring_of_calm;Lesser Ring of Calm;x
lesser_ring_of_calm_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
lesser_ring_of_plenty;Lesser Ring of Plenty;x
lesser_ring_of_plenty_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
lesser_ring_of_glory;Lesser Ring of Glory;x
lesser_ring_of_glory_desc;The Lesser Rings were the series of rings created by Celebrimbor and Sauron as essays in the craft, before they created the Rings of Power. This Lesser Ring provides some meagre benefits.;x
############################;x }
##### GONDOR MODIFIERS #####;x {
############################;x
nationalist_resistance;Nationalist Resistance;x
houses_of_healing;Houses of Healing;x
encouraging_outside_military_recruitment;Encouraging Outside Military Recruitment;x
encouraging_outside_military_recruitment_desc;At the behest of Steward Ecthelion II, the Gondorian military has begun encouraging outsiders to join the military.;x
thorongil;Service of Thorongil;x
thorongil_desc;The warrior and advisor, Thorongil, is a personal retainer of the Steward. His counsel stengthens the military;x
gondorification;Gondorification;x
fear_of_mount_doom;Fear of the Eruption;x
harondor_farm_expansions;Harondor Farm Expansions;x
ithilien_immigrants;Ithilien Refugees;x
center_of_the_realm;Center of the Realm;x
ithilien_rangers;Ithilien Rangers;x
ithilien_rangers_desc;With the Orc raids occurring in Ithilien, many of the people have taken up arms. We have supplied them, turning them into a true fighting force.;x
ithilien_rangers_province;Ithilien Rangers;x
crossroads_fallen_king;The Crossroads of the Fallen King;x
flowers_expedition;Flowers Expedition from Minas Tirith;x
resettle_ithilien;Resettle Ithilien;x
the_dead_tree;The Dead Tree;x
the_dead_tree_desc;The current tree in the Court of the Fountain is the Third White Tree of Gondor. This tree was planted in T.A. 1640, and died in T.A. 2872 with the death of Ruling Steward Belector II. The thought and sight of the Dead Tree bring despair into the hearts of all true Gondorians, and with no known sapling, that despair will last for an eternity.;x
###########################;x }
##### HARAD MODIFIERS #####;x {
###########################;x
major_slave_hub;Major Slave Hub;x
##############################;x }
##### BREELAND MODIFIERS #####;x {
##############################;x
friggin_bree_mod;Friggin' Bree;x
##############################;x }
##### ISENGARD MODIFIERS #####;x {
##############################;x
breeding_uruk_hai;Breeding Uruk Hai;x
#########################;x }
##### NATIONAL FOCI #####;x {
#########################;x
building_focus;Constructions;x
military_goods_focus;Military Goods Production;x
shipping_focus;Ship Production;x
basic_industry_focus;Construction Goods Production;x
textile_focus;Textile Production;x
consumer_goods_focus;Everyday Goods Focus;x
production_focus;Production;x
artisan_prod_focus;Artisan Output;x
artisan_prod_colony_focus;Territorial Artisan Output;x
factory_prod_focus;Guild Output;x
rgo_prod_focus;RGO Output;x
rgo_prod_colony_focus;Territorial RGO Output;x
ship_focus;Naval Construction;x
diplomatic_focus;Diplomacy;x
increase_tension;Increase Tension;x
decrease_tension;Decrease Tension;x
population_focus;Population;x
militancy_decrease;Decrease Militancy;x
militancy_increase;Increase Militancy;x
consciousness_decrease;Decrease Consciousness;x
consciousness_increase;Increase Consciousness;x
assimilation_increase;Increase Assimilation;x
immigration_increase;Increase Immigration;x
immigration_focus_desc;Migrants §Y$VAL$§!% more likely to choose region.;x
colonial_immigration;Increase Territorial Immigration;x
social_programs;Improve Amenity Access;x
promotion_focus;Promotion;x
promote_aristocrats;Promote Nobles;x
promote_artisans;Promote Independent Artisans;x
promote_bureaucrats;Promote Bureaucrats;x
promote_capitalists;Promote Guild Masters;x
promote_clergymen;Promote Loremasters;x
promote_craftsmen;Promote Guild Artisans;x
promote_labourers;Promote Labourers;x
promote_soldiers;Promote Soldiers;x
party_loyalty_focus;Interest Group Loyalty;x
servants_focus;Promote Servants;x
high_nobility_focus;Promote High Nobility;x
low_nobility_focus;Promote Low Nobility;x
burgher_focus;Promote Burghers;x
loremaster_focus;Promote Loremasters;x
fundamentalist_focus;Promote Fundamentalists;x
ruling_party_focus;Promote Leading Interesting Group Loyalty;x
#########################;x }
##### COUNTRY FLAGS #####;x {
#########################;x
HAVE_COUNTRY_FLAG;§!;x
HAVE_NOT_COUNTRY_FLAG;§RNOT§! ;x
frodo_chose_us;Frodo arrived in our lands;x
the_council_of_elrond_host;Hosted the Council of Elrond;x
GON_andrast_war;§GWe have attempted to reclaim Andrast§!;x
GON_puppet_druwaith_iaur;§GWe have attempted to puppet Drúwaith Iaur§!;x
GON_returned_to_south_gondor;§GWe have reestablished a presence in South Gondor§!;
GON_reclaimed_calednardhon;§GWe have reclaimed Caledhardhon§!;x
