##########################;x
EVTDESC3000;To our leadership's dismay, the army was overwhelmed by the Democratic Rebels that plagued $CAPITAL$. They have been able to force their demands, increasing voter rights.;x
EVTDESC3002;To our leadership's dismay, the army was overwhelmed by the Noble Rebels that plagued $CAPITAL$. They have been able to for their demands, increasing the nobility's privileges.;x
EVTDESC3003;To our leadership's dismay, the army was overwhelmed by the Good Rebels that plagued $CAPITAL$. They have been able to for their demands, removing all influences of Neutrality and Evil from the government.;x
EVTDESC3004;To our leadership's dismay, the army was overwhelmed by the Evil Rebels that plagued $CAPITAL$. They have been able to for their demands, removing all influences of Good and Neutrality from the government.;x
EVTDESC3005;To our leadership's dismay, the army was overwhelmed by the Neutral Rebels that plagued $CAPITAL$. They have been able to for their demands, removing all influences of Good and Evil from the government.;x
EVTDESC3006;$COUNTRY_ADJ$ patriots have risen up in a neighboring realm, and have gained sufficient control that they have sent word they wish to bring the province back to $COUNTRY$. Agreeing would mean risking war, but refusing would mean angering our people.;x
EVTDESC3008;With the patriot rebellion now over, our provinces have now been brought under control and $COUNTRY_ADJ$ nobility are once again in command.;;;;;;;;;;;;;
#################################;x }
##### DYNAMIC TRAITS EVENTS #####;x {
#################################;x
EVTDESC3500;We have a new leader! With this, comes a potential for different traits...;x
EVTDESC3501;It is a sad day for the $COUNTRY$. Our leader has died!;x
EVTDESC3502;Our ruler's decisions has given/taken away a trait!;x
EVTDESC3503;Our ruler's decisions has given/taken away a trait!;x
EVTDESC3504;Our ruler's decisions has given/taken away a trait!;x
EVTDESC3505;Our ruler's decisions has given/taken away a trait!;x
EVTDESC3506;Our ruler's decisions has given/taken away a trait!;x
EVTDESC3508;The monarchy has ended! As such, we will no longer have access to our realm-specific leaders and a new generic leader will be assigned instead. Due to the complexity involved with tracking leaders, the mod team has opted to not allow players to "get back on track". §RIn other words, you will not be able to access the standard leader line for the rest of the game, and will only have access to generic leaders\n\nNote that the "Our Leader has Died" event will fire in order to clean up any leader-specific modifiers that you may have. Your leader may not have died, but the event is needed to ensure that the mod functions as intended§!;x
#########################;x }
##### RANDOM EVENTS #####;x {
#########################;x
EVTDESC3600;In some places, the common folk are asking for some money to help them get by. Should we give it to them?;x
EVTDESC3601;A non-ally realm has sent us a delegation offering us empty promises in return for monetary aid. The court is wholly against giving them this aid| noting that only a great fool would willingly an enemy realm aid. What should we do?;x
EVTDESC3602;Our aristocrats and guild masters have been asking to have an informal audience with our ruler via a game of golf. A pleasant day away from court will no doubt be relaxing, though it may vex our subjects. Shall we enjoy a day off?;x
EVTDESC3603;We have the potential to give some our of people some gifts. Should we take the opportunity to do so?;x
EVTDESC3604;A dispute between two of our subjects has escalated all the way up and it now comes down to you to decide the case. Neither side presents a particularly strong argument, but one of the sides is offering money to help decide the case. Should we take this bribe?;x
EVTDESC3605;Peasants are always superstitious, and the appearance of a comet in the sky has caused panic among our people. They are convinced that this is a sign that the end of times is near or that something bad is going to happen in the near future.;x
EVTDESC3606;The court of $COUNTRY$ has noticed that you've been acting very strange in the last couple of months. Rumours are now circulating that you are suffering from a temporary crisis of insanity, brought on by who knows what. You must admit you've felt off lately, and the realm has suffered with very little in terms of efficient guidance.;x
EVTDESC3607;A good couple dozen of new diplomats have rose through out bureaucratic ranks and are looking for new work.;x
EVTDESC3608;Our reputation across the world is growing, and foreign peasants whisper in fear of our might and awe of our strength. An opportunity has presented itself to seize on these rumours to dispell or inflame them.;x
EVTDESC3609;Our aristocrats have become increasingly blasé about their corrupt activities. What was previously only known as back-street deals and hidden bribes have known and tolerated throughout the court.;x
EVTDESC3610;A powerful aristocratic family in $COUNTRY$ had vast wealth once, but has now gotten into financial troubles via bad investments and terrible luck. They've come to you asking for aid to help them repay their debts.;x
EVTDESC3611;The poor have few rights in $COUNTRY$. The only way they can hope to improve their lot is by coming to your court directly with a petition. Such petitions as these offer no systemic change but would have satiate the peasantry somewhat.;x
EVTDESC3612;The peasants in $COUNTRY$ are forced into backbreaking serfdom. In recent months, the serfs have been forced to endure increasing hardship in increasingly brutal conditions. We have the potential to ease their conditions or ignore their plights.;x
EVTDESC3613;Lately we have been looking for painters or artists to try to adequately capture the glory of $COUNTRY$. As it happens a painter offered their services to us just this morning.;x
EVTDESC3614;Our realm's economy has been booming of late, following a long period of relatively low unemployment and a well fed populace. A productive population means that we now are better poised than ever before to develop our land, and bring our realm's economy to new heights.;x
EVTDESC3615;Epidemic and widespread famine is a rare but brutal occurence in the annals of Middle Earth, and it primarily effects those already poor. Famine has struck one of our states, and we need to react.;x
EVTDESC3616;$COUNTRY$ is in a state of collective shock, as news broke today of a foul murder committed in one of our states. A teenage boy who was fishing was found suffocated by a nearby river. Rumor has it that his good friend killed him for a piece of jewelry, investigators, however, maintain that they are still investigating the matter, but that no perpetrator has yet been located. The affair is on everyone's lips, with the word travelling quickly.;;x
EVTDESC3617;A state-wide manhunt has been called in one of our states, as police report that a convicted murderer has escaped from a local prison facility. This unsettling fact has ignited strife between the social classes, and without the manhunt ending soon, there undoubtedly will be death.;x
EVTDESC3618;Reports have been pouring in from our ports that traders have been repeatedly attacked by a sea monster lurking off of the coasts of $COUNTRY$. Trade is being disrupted, with entire ships being dragged down to the depths of the ocean. A decisive task force could be put together to drive this beast by our waters, if that is desired, or we can wait until it leaves the area by its own accord.;x
EVTDESC3619;The countryside has been beset by a growing number of wolf attacks. Indeed, our rural population has been increasingly living with fear of their livestock being destroyed, or even their family being killed, by these foul beasts. A platoon of soldiers would be enough to drive the beasts from our realm or we can wait until the situation resolves itself, though that would have negative economic implications.;x
EVTDESC3621;As the forces of evil continue to encroach on Middle Earth, we must seek allies amongst the forces of good. The Eagles of the Eyrie, with their long history in opposing evil, would serve as a strong friend to $COUNTRY$. Our messengers can be sent to the Eyries in hopes to prosper an amicable relationship.;x
EVTDESC3622;The streets of $CAPITAL$ have turned into a sea of people, where an unruly mob have formed throughout the city. Their demands are disperate and unfocused.;x
EVTDESC3623;The leader of a realm is the realm. When that leader falters, the realm suffers. Recently, the $MONARCHTITLE$ has succumbed to increased anxiety about the future of the realm, a sentiment that the people have also begun to feel, paralysing the ability of the $MONARCHTITLE$ to rule effectively.;x
EVTDESC3624;The Grey Pilgrim, the wandering Istari who roams Eriador, known as Mithrandir or Gandalf, has visited $COUNTRY$. A wave of hope has washed over our nation.;x
##################################;x }
##### SMALL MECHANICS EVENTS #####;x {
##################################;x
EVTDESC5000;One of our settlements have attacked by tribals! Our stout defenders were able to hold the settlement against the invaders, but the guard took some losses;x
EVTDESC5001;After sightings of a tribals nearby, we have dispatched the local militias to hunt for their settlement. Our militia have proven their worth - they found the settlement, struck with the sun at their back and left no survivors. Before setting the settlement ablaze, they were able to return home with some riches.;x
EVTDESC5002;Following the sightings of tribals in the area, our local militias were able to find a nearby settlement, however it was abandoned in the recent past. The trail quickly went cold, but they were able to return home with some riches.;x
EVTDESC5003;After sightings of a tribals nearby, we have dispatched the local militias to hunt for their settlement. Our militia have proven their worth - they found the settlement, struck with the sun at their back and conquered the settlement. The goblins put up a little fight, but nothing our men couldn't handle. Before setting the settlement ablaze with their prisoners in tow, they were able to retrieve some riches.;x
EVTDESC5004;One of our current advisors is much better than the average.;x
EVTDESC5005;One of our diplomats is much better than the average.;x
EVTDESC5008;While using the Palantír, our ruler has discovered dissent among the people.;x
EVTDESC5009;While using the Palantír, our ruler has discovered some political opportunities.;x
EVTDESC5010;While using the Palantír, our ruler has discovered one of our allies plans to betray us.;x
EVTDESC5011;While using the Palantír, our ruler has discovered economic opportunities.;x
EVTDESC5012;While using the Palantír, our ruler has discovered new knowledge that will help the realm.;x
EVTDESC5013;While using the Palantír, our ruler was met by another entity. A battle of wills has been fought, and the fight has taken its toll.;x
EVTDESC5014;Ever since our ruler's fateful meeting with the mysterious entity, they have been stating that Sauron is $COUNTRY$'s friend.;x
EVTDESC5015;Following all of our ruler's statements that Sauron is our friend, today our ruler has agreed to serve our Lord Sauron as his puppet.;x
EVTDESC5016;Ever-changed by our ruler's encounted in the Palantír, they threw a number of unfounded accusations against one of our allies and stormed out of diplomatic talks.;x
EVTDESC5050;Our conquest of Erebor has led to us encountering the Ravens who inhabit the mountain. These little birds have a long history of meddling in foreign affairs and they are using their influence to stifle our diplomatic efforts.;x
EVTDESC5051;The Ravens of Erebor can now see that we no longer pose a threat to them, and they have halted their efforts to stifle our diplomacy.;x
EVTDESC5052;We have eliminated the Ravens of Erebor, and they can no longer pose a nuisance to our diplomatic efforts.;x
EVTDESC5053;The Ravens of Erebor have incited rebellion in the Lonely Mountain;x
EVTDESC5054;One of our merchant's caravans in $PROVINCENAME$ has been attacked by a band of outlaws!\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC5055;Local authorities and militia were able to successfully clear $PROVINCENAME$ of outlaws. As far as we know, none escaped their fate.;x
#################################;x }
##### POP MANAGEMENT EVENTS #####;x {
#################################;x
EVTDESC9500;This event allows you to choose to manage pop militancy or their breakdown;x
EVTDESC9501;This event gives you a myriad of choices regarding pop militancy;x
EVTDESC9502;This event allows you to convert non-accepteds or non-primaries into labourers to better facilitate cultural conversion. Please note that this may destroy your economy or research point gain.;x
############################;x }
##### WORKPLACE EVENTS #####;x {
############################;x
EVTDESC12000;The black smoke pouring out from the pit, in long, drawn out billows, with the intensity of the smell almost drowns out an undertone of burnt flesh. A hurried commotion breaks out as the survivors of the mine collapse in $PROVINCENAME$ scurry to save what is left of the mine. The seams in the coalfield lie, sleeping for centuries, embedded in pockets of methane. A carelessly lit lantern or a spark from a pick striking rock, and a sea of hellfire.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12001;One of our production centers has experienced a severe shortfall in production over the past couple months, which has gone unreported for fear of causing alarm among the common folk. By covering the underproduction by buying the goods from other nations, we could stop the people from discovering this shortage.;x
EVTDESC12025;While the war rages, every piece of food from '$PROVINCENAME$ is as good as any sword or bow. In fact, this province is producing more food than normal. What should we do with it?;x
EVTDESC12026;A strange fever has erupted among the cattle in $PROVINCENAME$, and the cattle are reported dying en masse. Local healers in the province are attempting what little can be done to stave off the effects of this, apparently quite contagious, disease. While the disease itself will eventually dissipate, the question of reimbursement for hundreds of ruined farmers and their families still requires attention.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12027;The goods produced in $PROVINCENAME$ is of the highest possible quality. In fact, the quality is so high that the goods produced in $PROVINCENAME$ have begun building quite a reputation for themselves as being some of the best available in Middle Earth. The reputation has built for quite some time, and the locals have begun taking pride in the fact that, in their good's world, $PROVINCENAME$ is a byword for quality.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12051;A new, rich lode of ore has been discovered in the $PROVINCENAME$ mine.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12052;The goods being produced out of $PROVINCENAME$ are highly exceeding expectations in terms of quantity.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12053;The region in and our $PROVINCENAME$ has seen some recent damage. The locals are working to repair it, but are in dire need of some help from the realm. Should we give it to them?;x
EVTDESC12054;The region in and our $PROVINCENAME$ has a good investment opportunity that would improve the area's wealth. Should we offer to help support the initiative?;x
EVTDESC12055;$PROVINCENAME$ has recently been occupied by the enemy. To our dismay, they were able to find the province's stash of gold, and completely raided it!;x
EVTDESC12056;We have raided $FROMPROVINCE$! What shall we do with the spoils of war?\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12057;The labourers of $PROVINCENAME$ have had a lack of work for quite some time now. Those who do have jobs languish away, making miniscule amounts compared to what they made in the past. There has been some talk of changing the production of the province. Should we allow this change to occur?\n\n§RThis event will calculate which options should be presented. If more than one event is fired from this event, please let the mod team know that, as well as what province is having troubles, as well as what RGO you had previously.§!\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n;x
EVTDESC12058;What good should we change RGO production to?;x
###########################;x }
##### ELECTION EVENTS #####;x {
###########################;x
EVTNAME14000;$COUNTRY_ADJ$ Guild Autonomy Policy;;;;;;;;;;x
EVTNAME14000_sub;A Heated Debate in $COUNTRY$;;;;;;;;;;x
EVTDESC14000;The question of Guild Autonomy has come around this election cycle. There are stauch supporters across the spectrum, with major proponents for guilds being independent, the Realm having some oversight into the guilds, and the Realm completely controlling the guilds. What is the current leadership's stance?;;;;;;;;;x
EVTNAME14001;$COUNTRY_ADJ$ Racial Policy;;;;;;;;;;x
EVTNAME14001_sub;A Heated Debate in $COUNTRY$;;;;;;;;;x
EVTDESC14001;The question of Racial policy have come around this election cycle. There are stauch supporters across the spectrum, with major proponents for allowing all races, non-Orcs and only our race. What is the current leadership's stance?;;;;;;;;;x
EVTNAME14002;$COUNTRY_ADJ$ Language Policy;;;;;;;;;;x
EVTNAME14002_sub;A Heated Debate in $COUNTRY$;;;;;;;;;x
EVTDESC14002;The question of Language policy have come around this election cycle. There are stauch supporters across the spectrum, with major proponents for allowing all languages, giving some toleration of accepted minority languages and only our language. What is the current leadership's stance?;;;;;;;;;x
EVTNAME14003;$COUNTRY_ADJ$ Diplomatic Policy;;;;;;;;;;x
EVTNAME14003_sub;A Heated Debate in $COUNTRY$;;;;;;;;;x
EVTDESC14003;The question of Diplomatic policy have come around this election cycle. There are stauch supporters across the spectrum, with major proponents for an isolationist policy, a reactive policy, a proactive policy and an interactive policy. What is the current leadership's stance?;;;;;;;;;x
EVTNAME14004;$COUNTRY_ADJ$ War Policy;;;;;;;;;;x
EVTNAME14004_sub;A Heated Debate in $COUNTRY$;;;;;;;;;x
EVTDESC14004;The question of War policy have come around this election cycle. There are stauch supporters across the spectrum, with major proponents for a jingoist policy, a pro-military policy, an anti-militaary policy and a pacifist policy. What is the current leadership's stance?;;;;;;;;;x
########################################;x }
##### NATIONALIST MOVEMENTS EVENTS #####;x {
########################################;x
EVTDESC15000;Dissent has been growing among the $PROVINCECULTURE$ population in $PROVINCENAME$ for some time, and tensions now threaten to reach the boiling point after the local garrison tried to disperse a crowd in violation of the ban on public meetings. The situation escalated with violence on both sides, and a young boy was killed when police resorted to violence.;;x
EVTDESC15001;As a part of our realm's racial policy, soldiers of the army have been ordered only to buy goods from $COUNTRYCULTURE$ traders. This is starting to aggravate already existing tensions in $PROVINCENAME$, as local $PROVINCECULTURE$ traders feel the effects of the discrimination.;;x
EVTDESC15002;Avast! Awake ye, sons of slumber! The morning calls you forth!'\n\nA $PROVINCECULTURE$ poet, disturbed by the lack of a $PROVINCECULTURE$ national consciousness, has published a the lore of his people that is quickly developing into a symbol of resistance against our rule in $PROVINCENAME$. We could get rid of the poet, but doing so does entail the risk of being discovered. How should we act?;x
EVTDESC15003;A trade union for $PROVINCECULTURE$ artisans has formed illegally in $PROVINCENAME$, and local authorities have brought the matter to our attention. Shutting down the operations of the Union is necessary to avoid a complete halt to output in the province, but doing so might cause aggravations, how should we proceed?;;x
EVTDESC15004;The writing on the wall has been plain to see for some time, but officials in $PROVINCENAME$ now have definite confirmation that the locals are plotting an insurgency against $COUNTRY_ADJ$ rule. The Army has managed to secure detailed plans for the insurgency through informants and double-agents, and needs to know how to act. Our options are to fight the insurgents in one concentrated battle, or to try to divide them up and dissipate their forces out into the surrounding countryside.;;x
EVTDESC15005; A young $PROVINCECULTURE$ boy in $PROVINCENAME$ has had to learn the hard way that one does not insult officers of the $COUNTRY_ADJ$ army without it having its consequences. As he comes to his senses again, he puts his fingers to his nose and draws them back red with blood. The standing army in $PROVINCENAME$ is causing strain on our relations with the locals. We could enforce a stricter code of conduct, but that would cause uproar in the capital.;;x
EVTDESC15006;So take arms! Impoverished, starved and hungry brethren of $PROVINCENAME$. In name of our Lord and in defense of eternal rights, let us drive the occupiers out of our native land!' Local aristocrats in $PROVINCENAME$ are arguing revolution against our rule. We could confront them now, but then again it might be better to wait for another opportunity.;;x
EVTDESC15007;A loremaster of some renown has published a book on $PROVINCECULTURE$ history in $PROVINCENAME$. This book has the potential to become fairly explosive stuff among the $PROVINCECULTURE$ minority, but we are in a position to exert some influence over it's distribution. If we curtail the distribution, only the higher classes will have access to the book. If, on the other hand, do not curtail the distribution, then the book will probably instead see it's biggest readership among the middle classes. How should we proceed?;;x
EVTDESC15008;The situation in the $PROVINCECULTURE$ provinces has reached the boiling point, and leading members of the $PROVINCECULTURE$ communities have assembled newly appointed leadership in $PROVINCENAME$. Citing the proud traditions of $PROVINCECULTURE$ autonomy and self-rule, the rights of peoples, and the repeated injuries suffered under what they refer to as the '$COUNTRY_ADJ$ yoke', they demand independence.;;x
EVTDESC15009;Routine maintenance of the road system in $PROVINCENAME$ threatens to spark conflict, as road sign language has become an issue. While our local authorities feel that using our own language would be best, some voices have been raised saying that we might offend local sensibilities by not using the local tongue. Using local placenames will hinder the province from integrating economically with the rest of our realm, while using our own language will doubtlessly upset the locals. Regardless of which, the locals will feel that all roads in $COUNTRY$ lead to $CAPITAL$.;;x
EVTDESC15010;A committee of $PROVINCECULTURE$ businessmen and traders from $PROVINCENAME$ have approached the government in $CAPITAL$, wishing to lodge a formal complaint with the open discrimination they face in competition for government contracts. Our government currently pursues a favorization policy - preferring $COUNTRY_ADJ$ contractors wherever possible - and this is causing discontent in the $PROVINCECULTURE$ provinces. The committee represents equally the interests of the artisan and capitalist classes of the province, and we could try to sow discontent among them.;;x
EVTDESC15011;A secret $COUNTRY_ADJ$ weapons cache in $PROVINCENAME$ was found broken up and looted early this morning. Among the loot was at least one major artillery piece. $PROVINCECULTURE$ partisans have claimed responsibility, and local officials are now fearful of having to deal with a heavily armed resistance in the event of a $PROVINCECULTURE$ uprising in $PROVINCENAME$. Concerns have also been raised that this will embolden the already radicalized $PROVINCECULTURE$ independence movement.;;x
EVTDESC15012;Some of our guilds in $PROVINCENAME$ have been damaged, and officials suspect that $PROVINCECULTURE$ saboteurs are behind the attack. We have no conclusive proof at the moment, but a thorough investigation might give us new insights, though it will cost us.;;x
EVTDESC15013;A planned uprising of the marginalized $PROVINCECULTURE$ nobility against $COUNTRY_ADJ$ rule has quickly devolved into something else entirely. The peasants in $PROVINCENAME$, responding to appeals of loyalty to the cause of $COUNTRYNAME$, and resistance against the rebellious nobles, have risen up against the nobles! The peasant mobs have quickly gained the upper hand in the conflict, and we now have the option of intervening to suppress them, or letting them have their way with the aristocrats. Doing the former would leave us with fewer rebellious nobles, but it might be frowned upon by the rest of Middle Earth.;;x
EVTDESC15014;The signs have been evident for some time. Whispers can be heard on the barracks' grounds, and sometimes, when a $COUNTRY_ADJ$ officer enters a room, even the liveliest of conversations seem to die down, as if it had bumped into some immutable hinder. The $PROVINCECULTURE$ Officers Corps in $PROVINCENAME$ is becoming increasingly attracted to the cause of $PROVINCECULTURE$ nationalism and separatism, and we can prove it. We have the options of ignoring these things for the time being, or getting rid of some of the more outspoken officers.;;x
EVTDESC15015;The hands on the clock point five minutes to twelve. His eyes peer across the town square, seemingly undaunted by the commotion, and the risk. He climbs to the podium, and begins to speak. For hours, he talks. Of the $PROVINCECULTURE$ nation, its oppression, its cause, and its future, in a language that reverberates with nothing save the clear tones of a just cause. The $COUNTRY_ADJ$ gendarmes storm the square, and soon he is gone. Somewhere, far away in the city, a bell strikes twelve. A young $PROVINCECULTURE$ nationalist is in our custody. What should we do with him?;;x
EVTDESC15016;Their movements are sluggish. Often times, they can be seen milling about the barracks with little regard for military decorum. When called to attention, their hands draw toward their foreheads with just the right amount of delay. Not slow enough to deserve punishment, not fast enough to be a believable display of loyalty. These soldiers are $PROVINCECULTURE$, not $COUNTRY_ADJ$.;;x
EVTDESC15017;An Arts & Letters club in another realm supports the cause of $PROVINCECULTURE$ independence, and is exchanging contacts with people in $PROVINCENAME$. We could take steps and measures to isolate $PROVINCENAME$ from harmful outside influences -- by, for example, having the Army browse through incoming mail -- but this would of course cause a drop in relations with the foreign power in question. We could also simply ignore the issue, and allow our dissatisfied $PROVINCECULTURE$ subjects to establish international contacts, but that might not be the best idea.;x
EVTDESC15018;A small $PROVINCECULTURE$ patriotic society has reached local prominence in $PROVINCENAME$. Ostensibly claiming to simply organize $PROVINCECULTURE$ citizens of $COUNTRY$ to benefit of the local community, we suspect that the organization is, in fact, covertly arguing, supporting, aiding and abetting the cause of $PROVINCECULTURE$ independence. We could shut it down, though that would cause a fair amount of militancy.;;x
EVTDESC15019;Up until now, $PROVINCECULTURE$ priests in $PROVINCENAME$ have been allowed to conduct non-$COUNTRY_ADJ$ traditions. This generosity on our part has apparently been excessive, since the privilege has been used to spread anti-$COUNTRY_ADJ$ propaganda among the $PROVINCERELIGION$ congregations in $PROVINCENAME$. We could issue an edict to the effect that all non-$COUNTRY_ADJ$ traditions are illegal, but that would surely anger the populace. Should we?;x
EVTDESC15020;In our efforts to assimilate our $PROVINCECULTURE$ provinces into the $COUNTRY_ADJ$ state, bright minds within our administration have come up with an idea to restrict the rights of the $PROVINCECULTURE$ minority, and others, to construct buildings and own land. While this measure will be extremely unpopular among our minorities, it will most likely hasten the assimilation process. Do we want to implement the building restrictions?;;x
EVTDESC15021;Old man Dryzymala has come up with a cunning plan to circumvent the $COUNTRY_ADJ$ ban on the erection of permanent houses for $PROVINCECULTURE$ citizens, he lives in a wagon. Whenever our authorities try to book him for violating the ban, he calmly states that his dwelling has not been standing in the same place for 24 hours, and is therefore not a permanent building according to the letter of the law. Every morning at 0700 a.m., like clockwork, he moves the wagon a meter or two. We're becoming laughing stock!;;x
EVTDESC15022;Assimilation efforts in $PROVINCECULTURE$ areas and territories are progressing slower than they should reasonably have to, and one of the reasons is that $PROVINCECULTURE$ children are still educated in their native tongue. By enforcing compliance to a national curricula, we can foster a new generation of children to identify more directly with the $COUNTRY_ADJ$ state.;;x
EVTDESC15023;He holds his hand drawn back at a low angle, as if genuinely surprised at the strength of the blow it just delivered. The suspense is gone now, and he isn't angry any more, only terrified. Gritting her teeth, she says, in the stuttering tone of pain and a foreign tongue| 'There is a special place in hell for $COUNTRY_ADJ$ swine like you'. Those might be the only words of our language she'll ever learn. The next day, the incident known as The $PROVINCENAME$ School Strike of $YEAR$ is in full swing, as parents refuse to let their children set foot in the draconic system that is a $COUNTRY_ADJ$ school.;;x
EVTDESC15024;She makes her way through the city, doding shadows as if they were $COUNTRY_ADJ$ soldiers. She's already late, but class is still in session.\n\nAn underground university has formed in $PROVINCENAME$, providing higher education despite the ban on minority languages in academia.;;;;;;;;;;x;
#########################;x }
##### CRISIS EVENTS #####;x {
#########################;x
EVTDESC18000;As a great realm it is expected of us to assert our position.;x;
EVTDESC18001;Recently the international community has become increasingly aware of the so-called 'plight of the poor oppressed people in $STATE$. It is claimed we have long oppressed them, and that they long to be free from our benevolent rule. We will, of course, brook no interference in our rule of $STATE$.;;Vor Kurzem wurde die internationale Gemeinschaft zunehmend auf das angebliche Flehen der armen, unterdrückten Bevölkerung in $STATE$ aufmerksam. Es wird behauptet, dass wir sie seit langem unterdrücken und dass sie die Befreiung von unserer wohlwollenden Herrschaft herbeisehnen. Wir werden natürlich keine Störung unserer Herrschaft in $STATE$ tolerieren.;;;;;;;;x;;;
