###############################;x
##### GOODS AND FACTORIES #####;x {
###############################;x
PRODUCTION_CLOSE_FACTORY_BECAUSE_TOOLTIP;We are allowed to close this guild because:\n;x
PRODUCTION_EXPAND_FACTORY_BECAUSE_TOOLTIP;We are allowed to expand this guild because:\n;x
RULE_CAN_SUBSIDISE;Can Subsidise Guilds;x
RULE_POP_BUILD_FACTORY;Capitalists Build Guilds;x
RULE_POP_EXPAND_FACTORY;Capitalists Expand Guilds;x
RULE_POP_OPEN_FACTORY;Capitalists Open Guilds;x
RULE_DELETE_FACTORY_IF_NO_INPUT;Bankrupt Guilds Removed;x
PRODUCTION_OPEN_FACTORY_DESC_TOOLTIP;If we open this guild, it will start to hire people and produce goods again;x
PRODUCTION_CLOSE_FACTORY_DESC_TOOLTIP;If we shut down this guild, it will cease production and make its entire workforce unemployed;x
PRODUCTION_EXPAND_FACTORY_DESC_TOOLTIP;If we expand this guild, we will increase the number of workers it can hire;x
PRODUCTION_PRIO_FACTORY_DESC_TOOLTIP;Guilds with higher priority will be able to hire workers and buy goods before guilds with lower priority(within the same state);x
PRODUCTION_INPUT_REQUIRED;Our merchants and/or guilds need §Y$GOOD$§W to produce output;x
PRODUCTION_EXPAND_FACTORY_SHORTCUT_TOOLTIP;§GCtrl+Click§! upgrades all guilds of this type which are near their employee limit (§Y$NUMSPECIALFACTORIES$§!).\n§GShift+Click§! upgrades all guilds which are near their employee limit (§Y$NUMFACTORIES$§!).;x
FACTORY_INPUT_TECH;Guild input efficiency tech;x
FACTORY_OUTPUT_TECH;Guild output efficiency tech;x
FACTORY_THROUGHPUT_TECH;Guild throughput tech;x
ARTISAN_INPUT_TECH;Merchant input efficiency tech;x
ARTISAN_OUTPUT_TECH;Merchant output efficiency tech;x
ARTISAN_THROUGHPUT_TECH;Merchant throughput efficiency tech;x
PRODUCTION_SUBSIDIES_DESC;By subsidizing a guild, we will pay for input costs and/or minimum wages of artisans if the guild is not earning enough money;x
MISSING_MAINTENANCE;Output is reduced to §R$PERC$§W since guild is missing maintenance goods;x
RULE_OPEN_FACTORY;Open/Close Guilds;x
RULE_DESTROY_FACTORY;Destroy Guilds;x
PRODUCTION_TAB_FACTORIES;Shows the overview of all guilds in our country;x
TRADE_FLOW_CONSUME_DESC_ARTISAN;Merchants are using $AMOUNT$ $RESOURCE$, to produce $OUTPUT$.;x
PRODUCTION_NOT_OPEN_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to open this guild because:\n;x
PRODUCTION_NOT_CLOSE_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to close this guild because:\n;x
PRODUCTION_NOT_EXPAND_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to expand this guild because:\n;x
MODIFIER_FACTORY_OWNER_COST;Guild Owner Cost;x
RULE_FACTORY_PRIORITY;Prioritise Guilds;x
RULE_BUILD_FACTORY_INVEST;Build foreign guilds;x
RULE_EXPAND_FACTORY_INVEST;Expand foreign guilds;x
RULE_OPEN_FACTORY_INVEST;Open foreign guilds;x
RULE_POP_BUILD_FACTORY_INVEST;Investors can build foreign guilds;x
RULE_POP_EXPAND_FACTORY_INVEST;Investors can expand foreign guilds;x
PRODUCTION_CLOSE_FACTORY_BECAUSE_FOREIGN_TOOLTIP;Can not close foreign guilds\n;x
MODIFIER_FACTORY_INPUT;Guild Input;x
MODIFIER_FACTORY_OUTPUT;Guild Output;x
MODIFIER_FACTORY_THROUGHPUT;Guild Throughput;x
BUDGET_INDUSTRIAL_SUBSIDIES;Guild Subsidies;x
IND_SUP_DESC;Costs of realm subsidizing of guilds. National cash reserves will be used to help guilds buy goods needed and pay worker salaries;x
MODIFIER_FACTORY_COST;Guilds Cost;x
TECH_FACTORY;Guild Cost;x
