######################;x
##### CATEGORIES #####;x {
######################;x
merchant_marine_5;Merchant Marine 5;x
light_ships_1;Light Ships 1;x
light_ships_2;Light Ships 2;x
light_ships_3;Light Ships 3;x
light_ships_4;Light Ships 4;x
light_ships_5;Light Ships 5;x
heavy_ships_1;Heavy Ships 1;x
heavy_ships_2;Heavy Ships 2;x
heavy_ships_3;Heavy Ships 3;x
heavy_ships_4;Heavy Ships 4;x
heavy_ships_5;Heavy Ships 5;x
naval_construction_1;Naval Construction 1;x
naval_construction_2;Naval Construction 2;x
naval_construction_3;Naval Construction 3;x
naval_construction_4;Naval Construction 4;x
naval_construction_5;Naval Construction 5;x
farming_tech_1;Farming 1;x
farming_tech_2;Farming 2;x
farming_tech_3;Farming 3;x
farming_tech_4;Farming 4;x
farming_tech_5;Farming 5;x
mining_tech_1;Mining 1;x
mining_tech_2;Mining 2;x
mining_tech_3;Mining 3;x
mining_tech_4;Mining 4;x
mining_tech_5;Mining 5;x
guilds_1;Guilds 1;x
guilds_2;Guilds 2;x
guilds_3;Guilds 3;x
guilds_4;Guilds 4;x
guilds_5;Guilds 5;x
infrastructure_tech_1;Infrastructure 1;x
infrastructure_tech_2;Infrastructure 2;x
infrastructure_tech_3;Infrastructure 3;x
infrastructure_tech_4;Infrastructure 4;x
infrastructure_tech_5;Infrastructure 5;x
taxes_1;Taxes 1;x
taxes_2;Taxes 2;x
taxes_3;Taxes 3;x
taxes_4;Taxes 4;x
taxes_5;Taxes 5;x
population_1;Population Control 1;x
population_2;Population Control 2;x
population_3;Population Control 3;x
population_4;Population Control 4;x
population_5;Population Control 5;x
education_1;Education 1;x
education_2;Education 2;x
education_3;Education 3;x
education_4;Education 4;x
education_5;Education 5;x
magic_1;Magical Secrets 1;x
magic_2;Magical Secrets 2;x
magic_3;Magical Secrets 3;x
magic_4;Magical Secrets 4;x
magic_5;Magical Secrets 5;x
expansion_1;Expansion 1;x
expansion_2;Expansion 2;x
expansion_3;Expansion 3;x
expansion_4;Expansion 4;x
expansion_5;Expansion 5;x
diplomacy_1;Diplomacy 1;x
diplomacy_2;Diplomacy 2;x
diplomacy_3;Diplomacy 3;x
diplomacy_4;Diplomacy 4;x
diplomacy_5;Diplomacy 5;x
wilderness_1;Wilderness 1;x
wilderness_2;Wilderness 2;x
wilderness_3;Wilderness 3;x
wilderness_4;Wilderness 4;x
wilderness_5;Wilderness 5;x
culture_1;Culture 1;x
culture_2;Culture 2;x
culture_3;Culture 3;x
culture_4;Culture 4;x
culture_5;Culture 5;x
flavor_1;Houses of Healing;x
flavor_2;TBD;x
flavor_3;TBD;x
flavor_4;TBD;x
flavor_5;TBD;x
flavor_6;TBD;x
flavor_7;TBD;x
flavor_8;TBD;x
flavor_9;TBD;x
flavor_10;TBD;x
flavor_11;TBD;x
flavor_12;TBD;x
flavor_13;TBD;x
flavor_14;TBD;x
flavor_15;TBD;x
flavor_16;TBD;x
flavor_17;TBD;x
flavor_18;TBD;x
flavor_19;TBD;x
flavor_20;TBD;x
######################;x }
##### INVENTIONS #####;x {
######################;x
shipbuilding;Shipbuilding;x
shipbuilding_desc;With access to the coast, we should learn how to ride the waves!;x
population_2_i;Population 2;x
population_2_i_desc;More bonuses from the tech.;x
population_4_i;Population 4;x
population_4_i_desc;More bonuses from the tech.;x
population_5_i;Population 5;x
population_5_i_desc;More bonuses from the tech.;x
magic_1;Magic 1;x
magic_1_desc;More bonuses from the tech.;x
magic_2;Magic 2;x
magic_2_desc;More bonuses from the tech.;x
magic_3;Magic 3;x
magic_3_desc;More bonuses from the tech.;x
magic_4;Magic 4;x
magic_4_desc;More bonuses from the tech.;x
magic_5;Magic 5;x
magic_5_desc;More bonuses from the tech.;x
culture_1;Culture 1;x
culture_1_desc;More bonuses from the tech.;x
culture_2;Culture 2;x
culture_2_desc;More bonuses from the tech.;x
culture_3;Culture 3;x
culture_3_desc;More bonuses from the tech.;x
culture_4;Culture 4;x
culture_4_desc;More bonuses from the tech.;x
culture_5;Culture 5;x
culture_5_desc;More bonuses from the tech.;x
great_roads;Great Roads;x
great_roads_desc;The most well-traversed roads in Middle-Earth are known as "Great Roads". These roads are larger and more well maintained than other roads, allowing more goods to flow across them.;x
############################;x }
##### RESEARCH BONUSES #####;x {
############################;x
army_tech_research_bonus;Army Tech Research;x
military_theory_tech_research_bonus;Military Theory Tech Research;x
navy_tech_research_bonus;Navy Tech Research;x
commerce_tech_research_bonus;Commerce Tech Research;x
population_tech_research_bonus;Population Tech Research;x
diplomacy_tech_research_bonus;Diplomacy Tech Research;x
###################;x }
##### SCHOOLS #####;x {
###################;x
traditional_academic;Traditional Academia;x
army_tech_school;Army Focused;x
navy_tech_school;Navy Focused;x
commerce_tech_school;Commerce Focused;x
